Code Insee;Code Postal;Ville;Nom Ville long;;;;;Cedex
66008;66708;ARGELES SUR MER;ARGELES SUR MER CEDEX;66;E;01.01.0001;28.05.200328.05.2003;C
66008;66709;ARGELES SUR MER;ARGELES SUR MER CEDEX;66;E;01.01.0001;28.05.200328.05.2003;C
11012;11120;ARGELIERS;ARGELIERS;11;E;01.01.0001;25.10.199325.10.1993;
34012;34380;ARGELLIERS;ARGELLIERS;34;E;01.01.0001;25.10.199325.10.1993;
40007;40700;ARGELOS;ARGELOS;40;E;01.01.0001;25.10.199325.10.1993;
64043;64450;ARGELOS;ARGELOS;64;E;01.01.0001;25.10.199325.10.1993;
40008;40430;ARGELOUSE;ARGELOUSE;40;E;01.01.0001;25.10.199325.10.1993;
14020;14370;ARGENCES;ARGENCES;14;E;01.01.0001;25.10.199325.10.1993;
04010;04170;ARGENS;LA MURE ARGENS;04;E;01.01.0001;25.10.199325.10.1993;
11013;11200;ARGENS MINERVOIS;ARGENS MINERVOIS;11;E;01.01.0001;25.10.199325.10.1993;
18011;18410;ARGENT SUR SAULDRE;ARGENT SUR SAULDRE;18;E;01.01.0001;25.10.199325.10.1993;
61006;61200;ARGENTAN;ARGENTAN;61;E;01.01.0001;25.10.199325.10.1993;
61006;61201;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61202;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61203;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61204;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61205;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61206;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;15.04.200915.04.2009;C
61006;61207;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61208;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61209;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61651;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61652;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61653;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61654;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61655;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61656;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61657;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61658;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61659;ARGENTAN;ARGENTAN CEDEX;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61891;ARGENTAN;ARGENTAN CEDEX 9;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61961;ARGENTAN;ARGENTAN CEDEX 9;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61984;ARGENTAN;ARGENTAN CEDEX 9;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61992;ARGENTAN;ARGENTAN CEDEX 9;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61993;ARGENTAN;ARGENTAN CEDEX 9;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61994;ARGENTAN;ARGENTAN CEDEX 9;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61995;ARGENTAN;ARGENTAN CEDEX 9;61;E;01.01.0001;28.05.200328.05.2003;C
61006;61996;ARGENTAN;ARGENTAN CEDEX 9;61;E;01.01.0001;28.05.200328.05.2003;C
19010;19400;ARGENTAT;ARGENTAT;19;E;01.01.0001;25.10.199325.10.1993;
2B941;20260;ARGENTELLA;CALVI;2B;E;01.01.0001;25.10.199325.10.1993;
89016;89160;ARGENTENAY;ARGENTENAY;89;E;01.01.0001;25.10.199325.10.1993;
95018;95100;ARGENTEUIL;ARGENTEUIL;95;E;01.01.0001;25.10.199325.10.1993;
95018;95101;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95102;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95103;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95104;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95105;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95106;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95107;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95108;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95109;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95811;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95812;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95813;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95814;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95815;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95816;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95817;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
95018;95818;ARGENTEUIL;ARGENTEUIL CEDEX;95;E;01.01.0001;28.05.200328.05.2003;C
89017;89160;ARGENTEUIL SUR ARMANCON;ARGENTEUIL SUR ARMANCON;89;E;01.01.0001;25.10.199325.10.1993;
74920;74400;ARGENTIERE;CHAMONIX MONT BLANC;74;E;01.01.0001;25.10.199325.10.1993;
77007;77390;ARGENTIERES;ARGENTIERES;77;E;01.01.0001;25.10.199325.10.1993;
73019;73220;ARGENTINE;ARGENTINE;73;E;01.01.0001;25.10.199325.10.1993;
10902;10150;ARGENTOLLES;CRENEY PRES TROYES;10;E;01.01.0001;25.10.199325.10.1993;
52018;52330;ARGENTOLLES;COLOMBEY LES DEUX EGLISES;52;E;01.01.0001;25.10.199325.10.1993;
47013;47250;ARGENTON;ARGENTON;47;E;01.01.0001;25.10.199325.10.1993;
79014;79290;ARGENTON L EGLISE;ARGENTON L EGLISE;79;E;01.01.0001;25.10.199325.10.1993;
79013;79150;ARGENTON LES VALLEES;ARGENTON LES VALLEES;79;E;01.01.0001;25.10.199314.11.2006;
53006;53290;ARGENTON NOTRE DAME;ARGENTON NOTRE DAME;53;E;01.01.0001;25.10.199325.10.1993;
36006;36200;ARGENTON SUR CREUSE;ARGENTON SUR CREUSE;36;E;01.01.0001;25.10.199325.10.1993;
53007;53210;ARGENTRE;ARGENTRE;53;E;01.01.0001;25.10.199325.10.1993;
35006;35370;ARGENTRE DU PLESSIS;ARGENTRE DU PLESSIS;35;E;01.01.0001;25.10.199325.10.1993;
18012;18140;ARGENVIERES;ARGENVIERES;18;E;01.01.0001;25.10.199325.10.1993;
28010;28480;ARGENVILLIERS;ARGENVILLIERS;28;E;01.01.0001;25.10.199310.01.1994;
51015;51800;ARGERS;ARGERS;51;E;01.01.0001;25.10.199325.10.1993;
64044;64410;ARGET;ARGET;64;E;01.01.0001;25.10.199325.10.1993;
90004;90800;ARGIESANS;ARGIESANS;90;E;01.01.0001;25.10.199325.10.1993;
70027;70600;ARGILLIERES;ARGILLIERES;70;E;01.01.0001;25.10.199325.10.1993;
30013;30210;ARGILLIERS;ARGILLIERS;30;E;01.01.0001;25.10.199325.10.1993;
21022;21700;ARGILLY;ARGILLY;21;E;01.01.0001;25.10.199325.10.1993;
01017;01230;ARGIS;ARGIS;01;E;01.01.0001;25.10.199321.06.1995;
2A021;20140;ARGIUSTA MORICCIO;ARGIUSTA MORICCIO;2A;E;01.01.0001;25.10.199325.10.1993;
80024;80470;ARGOEUVES;ARGOEUVES;80;E;01.01.0001;25.10.199322.06.1998;
29001;29560;ARGOL;ARGOL;29;E;01.01.0001;25.10.199325.10.1993;
74019;74370;ARGONAY;ARGONAY;74;E;01.01.0001;25.10.199325.10.1993;
50018;50240;ARGOUGES;ARGOUGES;50;E;01.01.0001;25.10.199325.10.1993;
80025;80120;ARGOULES;ARGOULES;80;E;01.01.0001;25.10.199325.10.1993;
76025;76780;ARGUEIL;ARGUEIL;76;E;01.01.0001;25.10.199325.10.1993;
25027;25720;ARGUEL;ARGUEL;25;E;01.01.0001;25.10.199325.10.1993;
80026;80140;ARGUEL;ARGUEL;80;E;01.01.0001;25.10.199325.10.1993;
31014;31160;ARGUENOS;ARGUENOS;31;E;01.01.0001;25.10.199325.10.1993;
31015;31440;ARGUT DESSOUS;ARGUT DESSOUS;31;E;01.01.0001;25.10.199325.10.1993;
31016;31440;ARGUT DESSUS;BOUTX;31;E;01.01.0001;25.10.199325.10.1993;
36007;36500;ARGY;ARGY;36;E;01.01.0001;25.10.199325.10.1993;
64045;64120;ARHANSUS;ARHANSUS;64;E;01.01.0001;25.10.199325.10.1993;
65026;65230;ARIES ESPENAN;ARIES ESPENAN;65;E;01.01.0001;25.10.199325.10.1993;
81017;81360;ARIFAT;ARIFAT;81;E;01.01.0001;25.10.199325.10.1993;
09015;09400;ARIGNAC;ARIGNAC;09;E;01.01.0001;25.10.199325.10.1993;
39016;39240;ARINTHOD;ARINTHOD;39;E;01.01.0001;25.10.199325.10.1993;
73020;73340;ARITH;ARITH;73;E;01.01.0001;25.10.199325.10.1993;
40009;40110;ARJUZANX;ARJUZANX;40;E;01.01.0001;25.10.199325.10.1993;
63010;63220;ARLANC;ARLANC;63;E;01.01.0001;25.10.199325.10.1993;
39017;39140;ARLAY;ARLAY;39;E;01.01.0001;25.10.199325.10.1993;
07014;07410;ARLEBOSC;ARLEBOSC;07;E;01.01.0001;25.10.199325.10.1993;
43008;43490;ARLEMPDES;ARLEMPDES;43;E;01.01.0001;25.10.199325.10.1993;
13004;13200;ARLES;ARLES;13;E;01.01.0001;25.10.199325.10.1993;
13004;13631;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13632;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13633;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13635;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13637;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13641;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13642;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13643;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13644;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13645;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13646;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13647;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13648;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
13004;13649;ARLES;ARLES CEDEX;13;E;01.01.0001;28.05.200328.05.2003;C
66009;66150;ARLES SUR TECH;ARLES SUR TECH;66;E;01.01.0001;25.10.199325.10.1993;
43009;43380;ARLET;ARLET;43;E;01.01.0001;25.10.199325.10.1993;
58010;58430;ARLEUF;ARLEUF;58;E;01.01.0001;25.10.199325.10.1993;
59015;59151;ARLEUX;ARLEUX;59;E;01.01.0001;25.10.199325.10.1993;
59015;59169;ARLEUX;ARLEUX;59;E;01.01.0001;25.08.199925.08.1999;
59015;59259;ARLEUX;ARLEUX;59;E;01.01.0001;25.08.199925.08.1999;
62039;62580;ARLEUX EN GOHELLE;ARLEUX EN GOHELLE;62;E;01.01.0001;25.10.199325.10.1993;
31017;31440;ARLOS;ARLOS;31;E;01.01.0001;25.10.199325.10.1993;
49010;49420;ARMAILLE;ARMAILLE;49;E;01.01.0001;25.10.199325.10.1993;
60023;60880;ARMANCOURT;ARMANCOURT;60;E;01.01.0001;25.10.199325.10.1993;
80027;80700;ARMANCOURT;ARMANCOURT;80;E;01.01.0001;25.10.199325.10.1993;
54021;54760;ARMAUCOURT;ARMAUCOURT;54;E;01.01.0001;25.10.199325.10.1993;
59016;59380;ARMBOUTS CAPPEL;ARMBOUTS CAPPEL;59;E;01.01.0001;25.10.199325.10.1993;
89018;89500;ARMEAU;ARMEAU;89;E;01.01.0001;25.10.199325.10.1993;
64046;64640;ARMENDARITS;ARMENDARITS;64;E;01.01.0001;25.10.199325.10.1993;
28011;28320;ARMENONVILLE LES GATINEAUX;BAILLEAU ARMENONVILLE;28;E;01.01.0001;25.10.199325.10.1993;
65027;65240;ARMENTEULE;ARMENTEULE;65;E;01.01.0001;25.10.199310.01.1994;
59017;59280;ARMENTIERES;ARMENTIERES;59;E;01.01.0001;25.10.199325.10.1993;
59017;59421;ARMENTIERES;ARMENTIERES CEDEX;59;E;01.01.0001;28.05.200328.05.2003;C
59017;59422;ARMENTIERES;ARMENTIERES CEDEX;59;E;01.01.0001;28.05.200328.05.2003;C
59017;59424;ARMENTIERES;ARMENTIERES CEDEX;59;E;01.01.0001;28.05.200328.05.2003;C
59017;59425;ARMENTIERES;ARMENTIERES CEDEX;59;E;01.01.0001;28.05.200328.05.2003;C
59017;59426;ARMENTIERES;ARMENTIERES CEDEX;59;E;01.01.0001;28.05.200328.05.2003;C
59017;59427;ARMENTIERES;ARMENTIERES CEDEX;59;E;01.01.0001;28.05.200328.05.2003;C
59017;59428;ARMENTIERES;ARMENTIERES CEDEX;59;E;01.01.0001;28.05.200328.05.2003;C
59017;59429;ARMENTIERES;ARMENTIERES CEDEX;59;E;01.01.0001;28.05.200328.05.2003;C
59017;59486;ARMENTIERES;ARMENTIERES CEDEX;59;E;01.01.0001;28.05.200328.05.2003;C
59017;59487;ARMENTIERES;ARMENTIERES CEDEX;59;E;01.01.0001;28.05.200328.05.2003;C
77008;77440;ARMENTIERES EN BRIE;ARMENTIERES EN BRIE;77;E;01.01.0001;25.10.199325.10.1993;
27019;27820;ARMENTIERES SUR AVRE;ARMENTIERES SUR AVRE;27;E;01.01.0001;25.10.199325.10.1993;
02023;02210;ARMENTIERES SUR OURCQ;ARMENTIERES SUR OURCQ;02;E;01.01.0001;25.10.199325.10.1993;
32008;32230;ARMENTIEUX;ARMENTIEUX;32;E;01.01.0001;25.10.199325.10.1993;
58011;58500;ARMES;ARMES;58;E;01.01.0001;25.10.199325.10.1993;
47014;47800;ARMILLAC;ARMILLAC;47;E;01.01.0001;25.10.199325.10.1993;
11014;11110;ARMISSAN;ARMISSAN;11;E;01.01.0001;25.10.199325.10.1993;
01019;01510;ARMIX;ARMIX;01;E;01.01.0001;25.10.199325.10.1993;
32009;32230;ARMOUS ET CAU;ARMOUS ET CAU;32;E;01.01.0001;25.10.199325.10.1993;
74020;74200;ARMOY;ARMOY;74;E;01.01.0001;25.10.199325.10.1993;
15011;15150;ARNAC;ARNAC;15;E;01.01.0001;25.10.199325.10.1993;
87003;87160;ARNAC LA POSTE;ARNAC LA POSTE;87;E;01.01.0001;25.10.199325.10.1993;
19011;19230;ARNAC POMPADOUR;ARNAC POMPADOUR;19;E;01.01.0001;25.10.199325.10.1993;
19011;19231;ARNAC POMPADOUR;ARNAC POMPADOUR CEDEX;19;E;01.01.0001;28.05.200328.05.2003;C
19011;19232;ARNAC POMPADOUR;ARNAC POMPADOUR CEDEX;19;E;01.01.0001;28.05.200328.05.2003;C
19011;19233;ARNAC POMPADOUR;ARNAC POMPADOUR CEDEX;19;E;01.01.0001;28.05.200328.05.2003;C
19011;19234;ARNAC POMPADOUR;ARNAC POMPADOUR CEDEX;19;E;01.01.0001;28.05.200328.05.2003;C
19011;19235;ARNAC POMPADOUR;ARNAC POMPADOUR CEDEX;19;E;01.01.0001;28.05.200328.05.2003;C
19011;19236;ARNAC POMPADOUR;ARNAC POMPADOUR CEDEX;19;E;01.01.0001;28.05.200328.05.2003;C
12009;12360;ARNAC SUR DOURDOU;ARNAC SUR DOURDOU;12;E;01.01.0001;25.10.199325.10.1993;
72008;72230;ARNAGE;ARNAGE;72;E;01.01.0001;25.10.199325.10.1993;
72008;72231;ARNAGE;ARNAGE CEDEX;72;E;01.01.0001;28.05.200328.05.2003;C
72008;72232;ARNAGE;ARNAGE CEDEX;72;E;01.01.0001;28.05.200328.05.2003;C
72008;72233;ARNAGE;ARNAGE CEDEX;72;E;01.01.0001;28.05.200328.05.2003;C
72008;72234;ARNAGE;ARNAGE CEDEX;72;E;01.01.0001;28.05.200328.05.2003;C
72008;72235;ARNAGE;ARNAGE CEDEX;72;E;01.01.0001;28.05.200328.05.2003;C
72008;72236;ARNAGE;ARNAGE CEDEX;72;E;01.01.0001;28.05.200328.05.2003;C
72008;72237;ARNAGE;ARNAGE CEDEX;72;E;01.01.0001;28.05.200328.05.2003;C
72008;72238;ARNAGE;ARNAGE CEDEX;72;E;01.01.0001;28.05.200328.05.2003;C
72008;72239;ARNAGE;ARNAGE CEDEX;72;E;01.01.0001;28.05.200328.05.2003;C
52019;52110;ARNANCOURT;ARNANCOURT;52;E;01.01.0001;25.10.199325.10.1993;
69013;69400;ARNAS;ARNAS;69;E;01.01.0001;25.10.199325.10.1993;
31018;31360;ARNAUD GUILHEM;ARNAUD GUILHEM;31;E;01.01.0001;25.10.199325.10.1993;
09016;09400;ARNAVE;ARNAVE;09;E;01.01.0001;25.10.199325.10.1993;
54022;54530;ARNAVILLE;ARNAVILLE;54;E;01.01.0001;25.10.199325.10.1993;
21023;21230;ARNAY LE DUC;ARNAY LE DUC;21;E;01.01.0001;25.10.199325.10.1993;
21024;21350;ARNAY SOUS VITTEAUX;ARNAY SOUS VITTEAUX;21;E;01.01.0001;25.10.199325.10.1993;
26012;26470;ARNAYON;ARNAYON;26;E;01.01.0001;25.10.199325.10.1993;
65028;65670;ARNE;ARNE;65;E;01.01.0001;25.10.199325.10.1993;
64047;64220;ARNEGUY;ARNEGUY;64;E;01.01.0001;25.10.199325.10.1993;
59018;59285;ARNEKE;ARNEKE;59;E;01.01.0001;25.10.199325.10.1993;
08021;08300;ARNICOURT;ARNICOURT;08;E;01.01.0001;25.10.199325.10.1993;
27020;27180;ARNIERES SUR ITON;ARNIERES SUR ITON;27;E;01.01.0001;25.10.199325.10.1993;
52020;52400;ARNONCOURT SUR APANCE;LARIVIERE ARNONCOURT;52;E;01.01.0001;25.10.199325.10.1993;
64048;64370;ARNOS;ARNOS;64;E;01.01.0001;25.10.199325.10.1993;
95019;95400;ARNOUVILLE;ARNOUVILLE;95;E;01.01.0001;25.10.199315.10.2010;
78020;78790;ARNOUVILLE LES MANTES;ARNOUVILLE LES MANTES;78;E;01.01.0001;25.10.199325.10.1993;
88013;88170;AROFFE;AROFFE;88;E;01.01.0001;25.10.199325.10.1993;
39018;39240;AROMAS;AROMAS;39;E;01.01.0001;25.10.199325.10.1993;
53008;53440;ARON;ARON;53;E;01.01.0001;25.10.199325.10.1993;
64049;64120;AROUE ITHOROTS OLHAIBY;AROUE ITHOROTS OLHAIBY;64;E;01.01.0001;25.10.199325.10.1993;
70028;70360;AROZ;AROZ;70;E;01.01.0001;25.10.199325.10.1993;
30014;30700;ARPAILLARGUES ET AUREILLAC;ARPAILLARGUES ET AUREILLAC;30;E;01.01.0001;25.10.199325.10.1993;
91021;91180;ARPAJON;ARPAJON;91;E;01.01.0001;10.01.199410.01.1994;
91021;91290;ARPAJON;ARPAJON;91;E;01.01.0001;25.10.199325.10.1993;
91021;91291;ARPAJON;ARPAJON CEDEX;91;E;01.01.0001;28.05.200328.05.2003;C
91021;91292;ARPAJON;ARPAJON CEDEX;91;E;01.01.0001;28.05.200328.05.2003;C
91021;91293;ARPAJON;ARPAJON CEDEX;91;E;01.01.0001;28.05.200328.05.2003;C
91021;91294;ARPAJON;ARPAJON CEDEX;91;E;01.01.0001;28.05.200328.05.2003;C
91021;91295;ARPAJON;ARPAJON CEDEX;91;E;01.01.0001;28.05.200328.05.2003;C
91021;91296;ARPAJON;ARPAJON CEDEX;91;E;01.01.0001;28.05.200328.05.2003;C
91021;91297;ARPAJON;ARPAJON CEDEX;91;E;01.01.0001;28.05.200328.05.2003;C
91021;91298;ARPAJON;ARPAJON CEDEX;91;E;01.01.0001;28.05.200328.05.2003;C
91021;91299;ARPAJON;ARPAJON CEDEX;91;E;01.01.0001;28.05.200328.05.2003;C
91021;91340;ARPAJON;ARPAJON;91;E;01.01.0001;10.01.199410.01.1994;
15012;15130;ARPAJON SUR CERE;ARPAJON SUR CERE;15;E;01.01.0001;25.10.199325.10.1993;
26013;26110;ARPAVON;ARPAVON;26;E;01.01.0001;25.10.199325.10.1993;
70029;70200;ARPENANS;ARPENANS;70;E;01.01.0001;25.10.199325.10.1993;
18013;18200;ARPHEUILLES;ARPHEUILLES;18;E;01.01.0001;25.10.199325.10.1993;
36008;36700;ARPHEUILLES;ARPHEUILLES;36;E;01.01.0001;25.10.199325.10.1993;
03007;03420;ARPHEUILLES ST PRIEST;ARPHEUILLES ST PRIEST;03;E;01.01.0001;25.10.199325.10.1993;
30015;30120;ARPHY;ARPHY;30;E;01.01.0001;25.10.199325.10.1993;
53009;53170;ARQUENAY;ARQUENAY;53;E;01.01.0001;25.10.199325.10.1993;
11015;11190;ARQUES;ARQUES;11;E;01.01.0001;25.10.199325.10.1993;
12010;12290;ARQUES;ARQUES;12;E;01.01.0001;25.10.199325.10.1993;
62040;62506;ARQUES;ARQUES CEDEX;62;E;01.01.0001;03.11.200903.11.2009;C
62040;62507;ARQUES;ARQUES CEDEX;62;E;01.01.0001;03.11.200903.11.2009;C
62040;62510;ARQUES;ARQUES;62;E;01.01.0001;25.10.199325.10.1993;
76026;76880;ARQUES LA BATAILLE;ARQUES LA BATAILLE;76;E;01.01.0001;25.10.199325.10.1993;
11016;11220;ARQUETTES EN VAL;ARQUETTES EN VAL;11;E;01.01.0001;25.10.199325.10.1993;
80028;80560;ARQUEVES;ARQUEVES;80;E;01.01.0001;25.10.199325.10.1993;
58012;58310;ARQUIAN;ARQUIAN;58;E;01.01.0001;25.10.199325.10.1993;
45007;45500;ARRABLOY;GIEN;45;E;01.01.0001;25.10.199325.10.1993;
54023;54370;ARRACOURT;ARRACOURT;54;E;01.01.0001;25.10.199325.10.1993;
56003;56610;ARRADON;ARRADON;56;E;01.01.0001;25.10.199325.10.1993;
57027;57380;ARRAINCOURT;ARRAINCOURT;57;E;01.01.0001;25.10.199325.10.1993;
91022;91690;ARRANCOURT;ARRANCOURT;91;E;01.01.0001;25.10.199325.10.1993;
02024;02860;ARRANCY;ARRANCY;02;E;01.01.0001;25.10.199325.10.1993;
55013;55230;ARRANCY SUR CRUSNE;ARRANCY SUR CRUSNE;55;E;01.01.0001;25.10.199325.10.1993;
21025;21500;ARRANS;ARRANS;21;E;01.01.0001;25.10.199325.10.1993;
62041;62000;ARRAS;ARRAS;62;E;01.01.0001;25.10.199325.10.1993;
62041;62001;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62002;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62003;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62004;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62005;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62006;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62007;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62008;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62009;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62010;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62011;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62012;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62013;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62014;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62015;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62016;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62017;ARRAS;ARRAS CEDEX 9;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62018;ARRAS;ARRAS CEDEX 9;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62019;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62020;ARRAS;ARRAS CEDEX 9;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62021;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62022;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62023;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62024;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62025;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62026;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62027;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62028;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62029;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62030;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62031;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62032;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62033;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62034;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62035;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62036;ARRAS;ARRAS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62060;ARRAS;ARRAS CEDEX 9;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62061;ARRAS;ARRAS CEDEX 9;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62062;ARRAS;ARRAS CEDEX 9;62;E;01.01.0001;28.05.200328.05.2003;C
62041;62063;ARRAS;ARRAS CEDEX 9;62;E;01.01.0001;28.05.200328.05.2003;C
